pillar,	day,	start,	length
1,	2016-11-18,	5:13:13,	2.946
1,	2016-11-18,	5:13:16,	0.148000000001
1,	2016-11-18,	5:15:16,	3.732
1,	2016-11-18,	5:15:32,	0.584000000003
1,	2016-11-18,	5:15:33,	3.348
1,	2016-11-18,	5:15:38,	14.812
1,	2016-11-18,	5:16:09,	15.396
1,	2016-11-18,	5:16:26,	0.302
1,	2016-11-18,	5:16:26,	0.148000000001
1,	2016-11-18,	5:17:37,	0.892
1,	2016-11-18,	5:17:39,	12.621
1,	2016-11-18,	5:19:24,	9.119
1,	2016-11-18,	5:19:33,	8.184
1,	2016-11-18,	5:21:11,	0.541999999998
1,	2016-11-18,	5:21:12,	0.298999999999
1,	2016-11-18,	5:21:13,	0.16
1,	2016-11-18,	5:21:13,	0.162
1,	2016-11-18,	5:21:15,	0.154000000002
1,	2016-11-18,	5:21:16,	0.153000000002
1,	2016-11-18,	5:21:16,	0.159
1,	2016-11-18,	5:21:17,	0.450000000001
1,	2016-11-18,	5:21:18,	0.151999999998
1,	2016-11-18,	5:21:18,	0.445
1,	2016-11-18,	5:22:16,	0.336000000003
1,	2016-11-18,	5:22:17,	2.906
1,	2016-11-18,	5:22:40,	4.19
1,	2016-11-18,	5:22:50,	5.175
1,	2016-11-18,	5:23:16,	44.221
1,	2016-11-18,	5:24:00,	4.928
1,	2016-11-18,	5:25:11,	4.847
1,	2016-11-18,	5:25:17,	0.717000000001
1,	2016-11-18,	5:28:39,	4.79
1,	2016-11-18,	5:32:02,	1.378
1,	2016-11-18,	5:32:16,	18.735
1,	2016-11-18,	5:32:35,	7.12
1,	2016-11-18,	5:32:42,	0.753999999997
1,	2016-11-18,	5:32:44,	0.299999999999
1,	2016-11-18,	5:32:44,	0.148999999998
1,	2016-11-18,	5:33:14,	2.103
1,	2016-11-18,	5:34:30,	2.41
1,	2016-11-18,	5:34:41,	14.461
1,	2016-11-18,	5:34:56,	0.146000000001
1,	2016-11-18,	5:35:07,	0.149000000001
1,	2016-11-18,	5:35:07,	2.387
1,	2016-11-18,	5:35:12,	8.498
1,	2016-11-18,	5:35:21,	0.146999999997
1,	2016-11-18,	5:35:39,	9.039
1,	2016-11-18,	5:36:21,	8.633
1,	2016-11-18,	5:36:29,	0.138999999999
1,	2016-11-18,	5:36:42,	0.149000000001
1,	2016-11-18,	5:36:43,	4.526
1,	2016-11-18,	5:36:53,	4.86
1,	2016-11-18,	5:36:58,	2.515
1,	2016-11-18,	5:38:20,	1.024
1,	2016-11-18,	5:38:21,	56.264
1,	2016-11-18,	5:39:30,	22.196
1,	2016-11-18,	5:39:52,	0.147000000001
1,	2016-11-18,	5:41:44,	2.803
1,	2016-11-18,	5:42:06,	3.503
1,	2016-11-18,	5:44:02,	15.445
1,	2016-11-18,	5:44:20,	2.051
1,	2016-11-18,	5:44:25,	1.036
1,	2016-11-18,	5:44:27,	4.822
1,	2016-11-18,	5:44:33,	3.405
1,	2016-11-18,	5:45:22,	27.098
1,	2016-11-18,	5:45:50,	4.142
1,	2016-11-18,	5:45:55,	0.299000000003
1,	2016-11-18,	5:46:44,	3.508
1,	2016-11-18,	5:47:01,	6.266
1,	2016-11-18,	5:47:07,	4.348
1,	2016-11-18,	5:47:12,	5.841
1,	2016-11-18,	5:48:27,	1.939
1,	2016-11-18,	5:49:19,	0.294000000002
1,	2016-11-18,	5:49:19,	2.212
1,	2016-11-18,	5:49:41,	2.897
1,	2016-11-18,	5:50:05,	10.025
1,	2016-11-18,	5:54:00,	2.578
1,	2016-11-18,	5:54:07,	2.44
1,	2016-11-18,	5:54:44,	13.981
1,	2016-11-18,	5:55:04,	2.634
1,	2016-11-18,	5:55:23,	7.262
1,	2016-11-18,	5:55:31,	0.300000000003
1,	2016-11-18,	5:55:31,	0.455999999998
1,	2016-11-18,	5:55:33,	9.423
1,	2016-11-18,	5:57:02,	6.138
1,	2016-11-18,	5:58:41,	3.633
1,	2016-11-18,	6:00:19,	0.147999999997
1,	2016-11-18,	6:00:20,	3.141
1,	2016-11-18,	6:00:26,	4.046
1,	2016-11-18,	6:01:04,	1.937
1,	2016-11-18,	6:01:06,	8.421
1,	2016-11-18,	6:01:14,	1.314
1,	2016-11-18,	6:02:54,	5.078
1,	2016-11-18,	6:03:48,	6.013
1,	2016-11-18,	6:04:06,	3.227
1,	2016-11-18,	6:05:00,	2.47
1,	2016-11-18,	6:05:39,	11.186
1,	2016-11-18,	6:05:52,	5.293
1,	2016-11-18,	6:06:19,	3.591
1,	2016-11-18,	6:06:32,	11.88
1,	2016-11-18,	6:07:31,	9.005
1,	2016-11-18,	6:07:42,	0.142
1,	2016-11-18,	6:07:42,	9.664
1,	2016-11-18,	6:08:36,	20.624
1,	2016-11-18,	6:09:18,	0.150000000001
1,	2016-11-18,	6:09:18,	7.688
1,	2016-11-18,	6:10:41,	7.343
1,	2016-11-18,	6:10:53,	4.876
1,	2016-11-18,	6:10:58,	0.149000000001
1,	2016-11-18,	6:11:54,	3.103
1,	2016-11-18,	6:12:10,	1.848
1,	2016-11-18,	6:12:29,	9.392
1,	2016-11-18,	6:16:52,	0.441000000003
1,	2016-11-18,	6:16:52,	0.141
1,	2016-11-18,	6:16:53,	161.221
1,	2016-11-18,	6:20:46,	2.53
1,	2016-11-18,	6:22:20,	5.595
1,	2016-11-18,	6:22:25,	21.15
1,	2016-11-18,	6:22:47,	18.898
1,	2016-11-18,	6:23:06,	17.349
1,	2016-11-18,	6:23:23,	0.145
1,	2016-11-18,	6:23:34,	20.516
1,	2016-11-18,	6:24:02,	0.143
1,	2016-11-18,	6:24:02,	19.456
1,	2016-11-18,	6:24:21,	0.148000000001
1,	2016-11-18,	6:24:36,	2.064
1,	2016-11-18,	6:27:21,	3.643
1,	2016-11-18,	6:27:39,	12.304
1,	2016-11-18,	6:27:52,	2.71
1,	2016-11-18,	6:28:27,	2.353
1,	2016-11-18,	6:28:38,	6.742
1,	2016-11-18,	6:29:00,	3.609
1,	2016-11-18,	6:29:10,	23.633
1,	2016-11-18,	6:31:22,	0.298999999999
1,	2016-11-18,	6:34:43,	3.003
1,	2016-11-18,	6:34:46,	0.155000000002
1,	2016-11-18,	6:35:45,	8.227
1,	2016-11-18,	6:36:10,	4.709
1,	2016-11-18,	6:36:43,	3.868
1,	2016-11-18,	6:37:13,	11.546
1,	2016-11-18,	6:37:25,	4.567
1,	2016-11-18,	6:37:30,	2.662
1,	2016-11-18,	6:38:59,	14.709
1,	2016-11-18,	6:39:13,	4.514
1,	2016-11-18,	6:39:19,	16.923
1,	2016-11-18,	6:39:36,	2.03
1,	2016-11-18,	6:39:39,	23.152
1,	2016-11-18,	6:40:15,	7.998
1,	2016-11-18,	6:41:30,	7.412
1,	2016-11-18,	6:43:24,	3.445
1,	2016-11-18,	6:48:01,	0.577999999998
1,	2016-11-18,	6:48:02,	12.727
1,	2016-11-18,	6:48:18,	7.99
1,	2016-11-18,	6:48:27,	0.149999999998
1,	2016-11-18,	6:48:52,	18.216
1,	2016-11-18,	6:49:29,	3.86
1,	2016-11-18,	6:51:21,	9.549
1,	2016-11-18,	6:52:04,	4.714
1,	2016-11-18,	6:52:18,	4.151
1,	2016-11-18,	6:52:23,	3.425
1,	2016-11-18,	6:52:27,	3.927
1,	2016-11-18,	6:52:49,	28.608
1,	2016-11-18,	6:53:19,	46.026
1,	2016-11-18,	6:58:16,	8.234
1,	2016-11-18,	7:01:37,	0.155999999999
1,	2016-11-18,	7:01:37,	0.156999999999
1,	2016-11-18,	7:01:38,	16.88
1,	2016-11-18,	7:03:06,	3.663
1,	2016-11-18,	7:03:27,	3.687
1,	2016-11-18,	7:03:33,	1.25
1,	2016-11-18,	7:04:07,	2.074
1,	2016-11-18,	7:05:53,	6.886
1,	2016-11-18,	7:07:28,	1.978
1,	2016-11-18,	7:07:30,	0.156999999999
1,	2016-11-18,	7:08:41,	7.046
1,	2016-11-18,	7:08:50,	6.79
1,	2016-11-18,	7:09:01,	8.822
1,	2016-11-18,	7:10:26,	4.958
1,	2016-11-18,	7:10:32,	4.648
1,	2016-11-18,	7:10:37,	15.134
1,	2016-11-18,	7:10:53,	7.749
1,	2016-11-18,	7:13:30,	2.207
1,	2016-11-18,	7:14:43,	7.046
1,	2016-11-18,	7:14:51,	0.152999999998
1,	2016-11-18,	7:16:22,	1.245
1,	2016-11-18,	7:16:24,	10.483
1,	2016-11-18,	7:16:35,	9.752
1,	2016-11-18,	7:16:45,	190.56
1,	2016-11-18,	7:19:56,	3.468
1,	2016-11-18,	7:23:17,	16.284
1,	2016-11-18,	7:23:34,	0.145
1,	2016-11-18,	7:24:01,	0.770999999997
1,	2016-11-18,	7:24:04,	12.733
1,	2016-11-18,	7:25:11,	0.147000000001
1,	2016-11-18,	7:25:12,	14.355
1,	2016-11-18,	7:26:59,	3.798
1,	2016-11-18,	7:27:50,	6.203
1,	2016-11-18,	7:27:56,	0.152000000002
1,	2016-11-18,	7:28:20,	17.975
1,	2016-11-18,	7:28:50,	5.141
1,	2016-11-18,	7:29:57,	3.872
1,	2016-11-18,	7:30:02,	4.259
1,	2016-11-18,	7:31:03,	10.315
1,	2016-11-18,	7:32:18,	11.255
1,	2016-11-18,	7:32:42,	3.749
1,	2016-11-18,	7:36:20,	6.521
1,	2016-11-18,	7:36:27,	0.888999999999
1,	2016-11-18,	7:36:46,	2.37
1,	2016-11-18,	7:36:55,	20.437
1,	2016-11-18,	7:37:16,	0.144
1,	2016-11-18,	7:37:52,	6.202
1,	2016-11-18,	7:38:15,	8.911
1,	2016-11-18,	7:38:28,	1.945
1,	2016-11-18,	7:38:30,	0.147999999997
1,	2016-11-18,	7:38:47,	28.104
1,	2016-11-18,	7:40:15,	7.394
1,	2016-11-18,	7:40:22,	0.154000000002
1,	2016-11-18,	7:42:01,	3.682
1,	2016-11-18,	7:43:16,	7.371
1,	2016-11-18,	7:43:45,	4.028
1,	2016-11-18,	7:44:23,	4.507
1,	2016-11-18,	7:45:32,	5.804
1,	2016-11-18,	7:46:29,	6.454
1,	2016-11-18,	7:46:55,	5.235
1,	2016-11-18,	7:47:01,	5.363
1,	2016-11-18,	7:47:07,	0.441999999999
1,	2016-11-18,	7:47:24,	7.846
1,	2016-11-18,	7:47:48,	7.838
1,	2016-11-18,	7:47:56,	1.043
1,	2016-11-18,	7:48:18,	2.813
1,	2016-11-18,	7:48:21,	0.152999999998
1,	2016-11-18,	7:48:44,	0.289999999997
1,	2016-11-18,	7:48:45,	0.148000000001
1,	2016-11-18,	7:48:51,	14.725
1,	2016-11-18,	7:49:10,	4.666
1,	2016-11-18,	7:51:57,	2.852
1,	2016-11-18,	7:52:06,	0.869000000002
1,	2016-11-18,	7:55:28,	3.286
1,	2016-11-18,	7:56:48,	1.328
1,	2016-11-18,	8:00:49,	6.786
1,	2016-11-18,	8:02:04,	11.14
1,	2016-11-18,	8:05:00,	6.981
1,	2016-11-18,	8:05:07,	0.146000000001
1,	2016-11-18,	8:06:02,	9.418
1,	2016-11-18,	8:06:11,	0.150000000001
1,	2016-11-18,	8:08:34,	4.424
1,	2016-11-18,	8:08:39,	0.146999999997
1,	2016-11-18,	8:08:48,	100.787
1,	2016-11-18,	8:10:29,	156.774
1,	2016-11-18,	8:13:06,	30.392
1,	2016-11-18,	8:14:34,	5.257
1,	2016-11-18,	8:14:39,	0.453000000001
1,	2016-11-18,	8:15:29,	2.785
1,	2016-11-18,	8:16:36,	17.614
1,	2016-11-18,	8:17:03,	12.666
1,	2016-11-18,	8:21:11,	15.742
1,	2016-11-18,	8:21:57,	4.138
1,	2016-11-18,	8:23:14,	5.577
1,	2016-11-18,	8:23:20,	0.902000000002
1,	2016-11-18,	8:24:06,	5.661
1,	2016-11-18,	8:24:42,	7.054
1,	2016-11-18,	8:25:06,	2.444
1,	2016-11-18,	8:26:53,	15.226
1,	2016-11-18,	8:36:21,	3.966
1,	2016-11-18,	8:38:26,	7.793
1,	2016-11-18,	8:40:44,	10.466
1,	2016-11-18,	8:45:30,	2.26
1,	2016-11-18,	8:46:04,	13.169
1,	2016-11-18,	8:46:51,	0.169000000002
1,	2016-11-18,	8:46:51,	4.196
1,	2016-11-18,	8:47:02,	0.141
1,	2016-11-18,	8:47:02,	1.363
1,	2016-11-18,	8:47:51,	3.865
1,	2016-11-18,	8:47:56,	0.295999999998
1,	2016-11-18,	8:47:56,	0.153000000002
1,	2016-11-18,	8:50:25,	4.933
1,	2016-11-18,	8:50:41,	1.408
1,	2016-11-18,	8:50:57,	5.418
1,	2016-11-18,	8:51:40,	0.190999999999
1,	2016-11-18,	8:51:41,	13.555
1,	2016-11-18,	8:51:54,	27.244
1,	2016-11-18,	8:52:22,	15.766
1,	2016-11-18,	8:52:38,	0.300000000003
1,	2016-11-18,	8:54:40,	17.07
1,	2016-11-18,	8:54:58,	0.309000000001
1,	2016-11-18,	8:55:10,	10.105
1,	2016-11-18,	8:55:22,	4.238
1,	2016-11-18,	8:57:54,	3.646
1,	2016-11-18,	8:57:59,	42.121
1,	2016-11-18,	8:58:41,	73.043
1,	2016-11-18,	9:00:23,	46.029
1,	2016-11-18,	9:01:31,	9.887
1,	2016-11-18,	9:03:57,	2.252
1,	2016-11-18,	9:03:59,	0.743999999999
1,	2016-11-18,	9:04:14,	5.651
1,	2016-11-18,	9:04:58,	8.327
1,	2016-11-18,	9:05:21,	4.586
1,	2016-11-18,	9:07:11,	1.034
1,	2016-11-18,	9:08:17,	1.37300000001
1,	2016-11-18,	9:08:19,	1.054
1,	2016-11-18,	9:08:22,	6.554
1,	2016-11-18,	9:09:47,	6.664
1,	2016-11-18,	9:12:31,	11.767
1,	2016-11-18,	9:12:46,	87.37
1,	2016-11-18,	9:14:17,	2.141
1,	2016-11-18,	9:14:36,	15.352
1,	2016-11-18,	9:15:06,	4.015
1,	2016-11-18,	9:20:21,	3.363
1,	2016-11-18,	9:20:24,	4.808
1,	2016-11-18,	9:20:35,	10.248
1,	2016-11-18,	9:20:49,	21.866
1,	2016-11-18,	9:22:19,	13.749
1,	2016-11-18,	9:22:33,	0.311000000002
1,	2016-11-18,	9:22:38,	2.481
1,	2016-11-18,	9:24:56,	1.347
1,	2016-11-18,	9:25:10,	8.637
1,	2016-11-18,	9:25:46,	0.146000000001
1,	2016-11-18,	9:25:47,	0.148000000001
1,	2016-11-18,	9:25:47,	0.887000000002
1,	2016-11-18,	9:25:52,	8.692
1,	2016-11-18,	9:26:01,	0.159
1,	2016-11-18,	9:26:01,	0.159999999996
1,	2016-11-18,	9:26:01,	0.150999999998
1,	2016-11-18,	9:26:03,	8.975
1,	2016-11-18,	9:26:12,	0.885999999999
1,	2016-11-18,	9:26:13,	12.5
1,	2016-11-18,	9:26:26,	5.151
1,	2016-11-18,	9:26:35,	3.22100000001
1,	2016-11-18,	9:27:06,	3.16899999999
1,	2016-11-18,	9:28:02,	14.02
1,	2016-11-18,	9:29:17,	14.445
1,	2016-11-18,	9:29:32,	0.455000000002
1,	2016-11-18,	9:29:58,	33.322
1,	2016-11-18,	9:32:13,	3.25799999999
1,	2016-11-18,	9:32:17,	3.879
1,	2016-11-18,	9:32:21,	0.150000000001
1,	2016-11-18,	9:32:34,	5.307
1,	2016-11-18,	9:33:23,	119.334
1,	2016-11-18,	9:35:30,	1.935
1,	2016-11-18,	9:36:02,	2.446
1,	2016-11-18,	9:36:05,	4.141
1,	2016-11-18,	9:36:09,	0.155999999995
1,	2016-11-18,	9:36:44,	0.917000000001
1,	2016-11-18,	9:37:13,	6.993
1,	2016-11-18,	9:37:47,	2.807
1,	2016-11-18,	9:37:53,	2.412
1,	2016-11-18,	9:37:56,	0.148000000001
1,	2016-11-18,	9:37:56,	0.146999999997
1,	2016-11-18,	9:37:56,	0.152000000002
1,	2016-11-18,	9:37:56,	0.297999999995
1,	2016-11-18,	9:39:33,	3.015
1,	2016-11-18,	9:39:50,	21.368
1,	2016-11-18,	9:40:12,	4.695
1,	2016-11-18,	9:41:31,	13.776
1,	2016-11-18,	9:42:32,	9.93
1,	2016-11-18,	9:43:02,	4.377
1,	2016-11-18,	9:43:07,	1.326
1,	2016-11-18,	9:43:21,	2.501
1,	2016-11-18,	9:43:34,	15.822
1,	2016-11-18,	9:43:50,	4.49400000001
1,	2016-11-18,	9:44:27,	2.234
1,	2016-11-18,	9:46:54,	2.226
1,	2016-11-18,	9:46:57,	3.368
1,	2016-11-18,	9:47:02,	3.355
1,	2016-11-18,	9:47:17,	4.818
1,	2016-11-18,	9:50:25,	1.207
1,	2016-11-18,	9:50:29,	2.752
1,	2016-11-18,	9:52:17,	0.151000000005
1,	2016-11-18,	9:52:17,	10.977
1,	2016-11-18,	9:53:33,	2.017
1,	2016-11-18,	9:54:39,	6.081
1,	2016-11-18,	9:55:25,	6.694
1,	2016-11-18,	9:55:32,	191.222
1,	2016-11-18,	9:58:43,	0.150999999998
1,	2016-11-18,	9:58:46,	57.315
1,	2016-11-18,	10:00:34,	1.894
1,	2016-11-18,	10:00:58,	20.324
1,	2016-11-18,	10:01:50,	7.153
1,	2016-11-18,	10:04:18,	0.756999999998
1,	2016-11-18,	10:04:19,	0.739000000001
1,	2016-11-18,	10:04:26,	37.525
1,	2016-11-18,	10:08:15,	1.759
1,	2016-11-18,	10:08:40,	23.864
1,	2016-11-18,	10:09:04,	17.784
1,	2016-11-18,	10:10:23,	4.321
1,	2016-11-18,	10:10:58,	11.43
1,	2016-11-18,	10:11:19,	14.473
1,	2016-11-18,	10:11:39,	7.731
1,	2016-11-18,	10:14:17,	0.150000000001
1,	2016-11-18,	10:14:17,	12.397
1,	2016-11-18,	10:14:39,	7.192
1,	2016-11-18,	10:15:26,	0.146000000001
1,	2016-11-18,	10:15:27,	5.72
1,	2016-11-18,	10:16:02,	4.602
1,	2016-11-18,	10:16:08,	0.906999999999
1,	2016-11-18,	10:16:18,	0.153000000006
1,	2016-11-18,	10:16:19,	10.761
1,	2016-11-18,	10:16:40,	112.968
1,	2016-11-18,	10:18:52,	5.79399999999
1,	2016-11-18,	10:18:58,	0.597000000002
1,	2016-11-18,	10:19:02,	37.355
1,	2016-11-18,	10:20:34,	5.72900000001
1,	2016-11-18,	10:20:40,	0.758999999998
1,	2016-11-18,	10:21:19,	8.022
1,	2016-11-18,	10:22:42,	13.562
1,	2016-11-18,	10:24:10,	8.397
1,	2016-11-18,	10:27:21,	14.152
1,	2016-11-18,	10:27:47,	0.457000000002
1,	2016-11-18,	10:28:09,	4.396
1,	2016-11-18,	10:28:31,	17.691
1,	2016-11-18,	10:30:18,	7.394
1,	2016-11-18,	10:32:55,	7.06200000001
1,	2016-11-18,	10:33:07,	6.844
1,	2016-11-18,	10:35:18,	9.902
1,	2016-11-18,	10:35:34,	16.269
1,	2016-11-18,	10:35:52,	2.45
1,	2016-11-18,	10:36:03,	8.459
1,	2016-11-18,	10:36:12,	0.154000000002
1,	2016-11-18,	10:36:19,	3.924
1,	2016-11-18,	10:36:34,	3.00700000001
1,	2016-11-18,	10:36:50,	3.43900000001
1,	2016-11-18,	10:45:27,	1.504
1,	2016-11-18,	10:45:32,	3.181
1,	2016-11-18,	10:53:42,	2.37100000001
1,	2016-11-18,	10:56:02,	6.38200000001
1,	2016-11-18,	10:57:14,	10.245
1,	2016-11-18,	10:57:48,	9.036
1,	2016-11-18,	10:57:58,	0.150000000001
1,	2016-11-18,	10:58:19,	21.733
1,	2016-11-18,	10:58:49,	8.873
1,	2016-11-18,	11:00:06,	1.229
1,	2016-11-18,	11:00:10,	4.126
1,	2016-11-18,	11:00:14,	0.307999999997
1,	2016-11-18,	11:00:15,	0.307000000001
1,	2016-11-18,	11:00:20,	4.257
1,	2016-11-18,	11:00:33,	8.68399999999
1,	2016-11-18,	11:00:59,	1.698
1,	2016-11-18,	11:01:59,	2.098
1,	2016-11-18,	11:02:01,	0.158000000003
1,	2016-11-18,	11:02:33,	2.731
1,	2016-11-18,	11:03:19,	13.26
1,	2016-11-18,	11:04:00,	3.05699999999
1,	2016-11-18,	11:07:02,	0.154000000002
1,	2016-11-18,	11:07:02,	23.426
1,	2016-11-18,	11:14:34,	4.074
1,	2016-11-18,	11:18:00,	5.089
1,	2016-11-18,	11:18:55,	20.91
1,	2016-11-18,	11:19:18,	6.663
1,	2016-11-18,	11:20:33,	6.219
1,	2016-11-18,	11:20:39,	0.158000000003
1,	2016-11-18,	11:20:40,	0.315999999999
1,	2016-11-18,	11:21:14,	0.751000000004
1,	2016-11-18,	11:21:19,	0.148000000001
1,	2016-11-18,	11:21:19,	14.082
1,	2016-11-18,	11:21:33,	58.411
1,	2016-11-18,	11:22:32,	4.677
1,	2016-11-18,	11:22:46,	6.158
1,	2016-11-18,	11:22:53,	4.022
1,	2016-11-18,	11:26:21,	4.912
1,	2016-11-18,	11:26:31,	57.374
1,	2016-11-18,	11:28:23,	14.526
1,	2016-11-18,	11:29:21,	4.266
1,	2016-11-18,	11:35:50,	3.83
1,	2016-11-18,	11:40:07,	1.937
1,	2016-11-18,	11:40:10,	24.227
1,	2016-11-18,	11:40:40,	1.089
1,	2016-11-18,	11:40:42,	12.637
1,	2016-11-18,	11:44:22,	6.749
1,	2016-11-18,	11:44:43,	0.914000000004
1,	2016-11-18,	11:44:52,	12.113
1,	2016-11-18,	11:45:09,	5.672
1,	2016-11-18,	11:45:16,	1.187
1,	2016-11-18,	11:45:29,	0.146000000001
1,	2016-11-18,	11:45:30,	7.187
1,	2016-11-18,	11:45:37,	0.732000000004
1,	2016-11-18,	11:45:38,	0.144999999997
1,	2016-11-18,	11:45:38,	24.358
1,	2016-11-18,	11:46:03,	1.262
1,	2016-11-18,	11:46:05,	0.305999999997
1,	2016-11-18,	11:47:53,	1.241
1,	2016-11-18,	11:47:55,	0.610999999997
1,	2016-11-18,	11:47:56,	0.157999999996
1,	2016-11-18,	11:51:29,	0.290000000001
1,	2016-11-18,	11:51:30,	1.92
1,	2016-11-18,	11:57:25,	9.068
1,	2016-11-18,	11:58:07,	9.239
1,	2016-11-18,	11:58:17,	0.151999999995
1,	2016-11-18,	11:58:36,	65.239
1,	2016-11-18,	12:02:01,	8.609
1,	2016-11-18,	12:02:10,	0.146000000001
1,	2016-11-18,	12:09:28,	11.539
1,	2016-11-18,	12:10:34,	25.336
1,	2016-11-18,	12:11:00,	0.148000000001
1,	2016-11-18,	12:19:39,	6.514
1,	2016-11-18,	12:20:46,	0.180999999997
1,	2016-11-18,	12:20:46,	5.041
1,	2016-11-18,	12:22:51,	1.311
1,	2016-11-18,	12:22:53,	0.154000000002
1,	2016-11-18,	12:38:27,	12.598
1,	2016-11-20,	12:54:18,	3.584
1,	2016-11-20,	12:54:21,	0.386000000006
1,	2016-11-20,	12:54:23,	0.748
1,	2016-11-20,	12:54:24,	0.192999999999
1,	2016-11-20,	12:54:26,	0.570999999996
1,	2016-11-20,	12:54:29,	1.869
1,	2016-11-20,	12:54:36,	3.728
1,	2016-11-20,	12:54:42,	0.934999999998
1,	2016-11-20,	12:54:44,	2.986
1,	2016-11-20,	12:54:53,	0.563000000002
1,	2016-11-20,	13:14:49,	454.68
1,	2016-11-20,	13:22:24,	13626.829
1,	2016-11-21,	4:47:07,	5.037
1,	2016-11-21,	4:47:17,	3.307
1,	2016-11-21,	4:47:24,	5.838
1,	2016-11-21,	4:47:38,	3.063
1,	2016-11-21,	5:51:54,	3.069
1,	2016-11-21,	5:56:37,	1.442
1,	2016-11-21,	6:07:10,	11.917
1,	2016-11-21,	6:27:54,	6.106
1,	2016-11-21,	6:28:01,	0.371999999999
1,	2016-11-21,	6:29:31,	14.643
1,	2016-11-21,	6:29:45,	0.192000000003
1,	2016-11-21,	6:41:03,	2.175
1,	2016-11-21,	6:42:33,	7.374
1,	2016-11-21,	6:42:40,	0.561999999998
1,	2016-11-21,	6:43:30,	6.738
1,	2016-11-21,	6:43:37,	0.187000000002
1,	2016-11-21,	6:49:09,	3.281
1,	2016-11-21,	7:02:10,	3.6
1,	2016-11-21,	7:02:14,	0.177
1,	2016-11-21,	7:02:14,	0.714
1,	2016-11-21,	7:02:15,	0.728999999999
1,	2016-11-21,	7:27:04,	69.869
1,	2016-11-21,	7:38:07,	20.303
1,	2016-11-21,	7:46:12,	11.477
1,	2016-11-21,	7:48:06,	6.067
1,	2016-11-21,	8:21:18,	1.422
1,	2016-11-21,	9:04:34,	4.66
1,	2016-11-21,	9:05:25,	12.163
1,	2016-11-21,	9:05:38,	1.247
1,	2016-11-21,	9:08:44,	29.442
1,	2016-11-21,	9:09:14,	3.579
1,	2016-11-21,	9:27:20,	26.74
1,	2016-11-21,	9:27:48,	0.184000000001
1,	2016-11-21,	9:27:48,	0.546999999999
1,	2016-11-21,	9:27:50,	0.184000000001
1,	2016-11-21,	9:36:27,	3.315
1,	2016-11-21,	9:39:08,	26.356
1,	2016-11-21,	9:40:01,	88.174
1,	2016-11-21,	9:41:29,	19.014
1,	2016-11-21,	9:41:48,	1.192
1,	2016-11-21,	9:41:50,	3.441
1,	2016-11-21,	9:42:40,	1.714
1,	2016-11-21,	9:42:53,	1.897
1,	2016-11-21,	9:42:58,	2.748
1,	2016-11-21,	9:46:08,	18.018
1,	2016-11-21,	9:50:58,	4.219
1,	2016-11-21,	9:51:02,	0.369999999995
1,	2016-11-21,	9:51:28,	1.429
1,	2016-11-21,	9:51:30,	3.785
1,	2016-11-21,	9:56:34,	13.597
1,	2016-11-21,	9:57:34,	14.878
1,	2016-11-21,	9:58:16,	8.282
1,	2016-11-21,	10:01:21,	0.731
1,	2016-11-21,	10:01:57,	4.183
1,	2016-11-21,	10:03:07,	0.731999999996
1,	2016-11-21,	10:08:30,	152.218
1,	2016-11-21,	10:11:02,	0.358
1,	2016-11-21,	10:11:38,	1.663
1,	2016-11-21,	10:11:47,	2.022
1,	2016-11-21,	10:24:18,	1.3
1,	2016-11-21,	10:24:46,	22.538
1,	2016-11-21,	10:33:32,	2.422
1,	2016-11-21,	10:40:42,	9.102
1,	2016-11-21,	10:44:22,	2.188
1,	2016-11-21,	10:46:26,	1.805
1,	2016-11-21,	10:47:14,	6.26
1,	2016-11-21,	10:47:33,	4.114
1,	2016-11-21,	10:47:40,	7.539
1,	2016-11-21,	10:47:49,	3.485
1,	2016-11-21,	10:48:02,	1.3
1,	2016-11-21,	10:48:05,	13.205
1,	2016-11-21,	10:48:19,	0.195999999996
1,	2016-11-21,	10:48:47,	4.183
1,	2016-11-21,	10:48:55,	4.494
1,	2016-11-21,	11:03:04,	0.921999999999
1,	2016-11-21,	11:10:09,	1.097
1,	2016-11-21,	11:10:10,	1.309
1,	2016-11-21,	11:10:12,	0.877
1,	2016-11-21,	11:10:22,	0.929000000004
1,	2016-11-21,	11:10:24,	0.188000000002
1,	2016-11-21,	11:10:25,	7.031
1,	2016-11-21,	11:10:32,	0.188999999998
1,	2016-11-21,	11:10:40,	2.517
1,	2016-11-21,	11:10:54,	1.838
1,	2016-11-21,	11:11:22,	5.97399999999
1,	2016-11-21,	11:14:37,	0.550999999999
1,	2016-11-21,	11:14:38,	0.185999999994
1,	2016-11-21,	11:33:20,	57.064
1,	2016-11-21,	11:35:31,	4.986
1,	2016-11-21,	11:37:26,	172.575
1,	2016-11-21,	11:40:19,	10.081
1,	2016-11-21,	11:44:09,	10.129
1,	2016-11-21,	11:46:22,	0.356999999996
1,	2016-11-21,	11:46:22,	0.178
1,	2016-11-21,	11:46:23,	2.304
1,	2016-11-21,	11:50:25,	2.564
1,	2016-11-21,	11:51:20,	0.188999999998
1,	2016-11-21,	11:51:20,	1.658
1,	2016-11-21,	12:08:41,	5.288
1,	2016-11-21,	12:19:16,	4.055
1,	2016-11-21,	12:19:41,	68.773
1,	2016-11-21,	12:50:36,	2.339
1,	2016-11-21,	13:02:37,	0.362000000001
1,	2016-11-21,	13:02:38,	4.014
